coordinates,
DYEA_LSA_8108202,"-118.178843,34.194549,-118.179319,34.194762,-118.179654,34.194907,-118.180049,34.195094,"
DYEA_LSA_8108533,"-118.120241,34.173701,-118.118079,34.173719,-118.118111,34.173825,-118.118117,34.174740,"
DYEA_LSA_8108310,"-118.157675,34.131646,-118.155077,34.131621,-118.154855,34.131586,-118.154898,34.131015,"
VZ_LAN_00002890,"-118.147687,34.162083,-118.147687,34.163646,-118.147687,34.163646,-118.147687,34.163646,"
DYEA_LSA_8108346,"-118.168612,34.175145,-118.168636,34.174852,-118.168649,34.174530,-118.167272,34.170208,"
VZ_LAN_00003588,"-118.168612,34.175145,-118.168636,34.174852,-118.168649,34.174530,-118.167272,34.170208,"
DYEA_LSA_8108646,"-118.164730,34.193029,-118.156873,34.190504,-118.156740,34.190461,-118.152809,34.191487,"
DYEA_LSA_8108533,"-118.120482,34.172272,-118.120236,34.172245,-118.118846,34.171881,-118.118846,34.171881,"
VZ_LAN_00001078,"-118.120482,34.172272,-118.120236,34.172245,-118.118846,34.171881,-118.118846,34.171881,"
DYEA_LSA_8108621,"-118.131016,34.157998,-118.131011,34.157646,-118.131046,34.156058,-118.128240,34.156077,"
VZ_LAN_00001693,"-118.131016,34.157998,-118.131011,34.157646,-118.131046,34.156058,-118.128240,34.156077,"
VZ_LAN_00000884,"-118.095807,34.159304,-118.092014,34.159371,-118.092014,34.159371,-118.092014,34.159371,"
VZ_LAN_00001694,"-118.095807,34.159304,-118.092014,34.159371,-118.092014,34.159371,-118.092014,34.159371,"
DYEA_LSA_8108346,"-118.163087,34.170179,-118.163221,34.169314,-118.163221,34.169314,-118.163221,34.169314,"
DYEA_LSA_8108346,"-118.162888,34.171142,-118.162420,34.173691,-118.162691,34.173914,-118.167127,34.174464,"
VZ_LAN_00003588,"-118.162888,34.171142,-118.162420,34.173691,-118.162691,34.173914,-118.167127,34.174464,"
DYEA_LSA_8108206,"-118.168136,34.194118,-118.168938,34.194277,-118.170344,34.194528,-118.170876,34.194620,"
VZ_LAN_00000982,"-118.132101,34.189737,-118.133785,34.186120,-118.133625,34.186450,-118.133644,34.185919,"
DYEA_LSA_8108627,"-118.132101,34.189737,-118.133785,34.186120,-118.133625,34.186450,-118.133644,34.185919,"
DYEA_LSA_8108615,"-118.123068,34.178523,-118.127335,34.178488,-118.127347,34.174485,-118.127347,34.174485,"
VZ_LAN_00000982,"-118.123068,34.178523,-118.127335,34.178488,-118.127347,34.174485,-118.127347,34.174485,"
DYEA_LSA_8108225,"-118.149257,34.182988,-118.149231,34.181856,-118.149231,34.181856,-118.149231,34.181856,"
VZ_LAN_00000982,"-118.149257,34.182988,-118.149231,34.181856,-118.149231,34.181856,-118.149231,34.181856,"
DYEA_LSA_8108630,"-118.135066,34.178157,-118.135682,34.178153,-118.135905,34.178151,-118.135489,34.175058,"
VZ_LAN_00001695,"-118.135066,34.178157,-118.135682,34.178153,-118.135905,34.178151,-118.135489,34.175058,"
VZ_LAN_00001078,"-118.135066,34.178157,-118.135682,34.178153,-118.135905,34.178151,-118.135489,34.175058,"
DYEA_LSA_8108545,"-118.110906,34.175073,-118.110612,34.175041,-118.110612,34.175041,-118.110612,34.175041,"
VZ_LAN_00000982,"-118.110906,34.175073,-118.110612,34.175041,-118.110612,34.175041,-118.110612,34.175041,"
VZ_LAN_00001069,"-118.178258,34.194270,-118.178840,34.194542,-118.179654,34.194907,-118.182153,34.196065,"
VZ_LAN_00001698,"-118.178258,34.194270,-118.178840,34.194542,-118.179654,34.194907,-118.182153,34.196065,"
DYEA_LSA_8108343,"-118.154902,34.131041,-118.154880,34.129412,-118.154880,34.129412,-118.154880,34.129412,"
VZ_LAN_00002894,"-118.158094,34.154048,-118.158363,34.155176,-118.161018,34.158403,-118.161018,34.158403,"
VZ_LAN_00003589,"-118.158094,34.154048,-118.158363,34.155176,-118.161018,34.158403,-118.161018,34.158403,"
DYEA_LSA_8108218,"-118.144616,34.185728,-118.145011,34.184858,-118.145011,34.184858,-118.145011,34.184858,"
VZ_LAN_00000982,"-118.144616,34.185728,-118.145011,34.184858,-118.145011,34.184858,-118.145011,34.184858,"
VZ_LAN_00003154,"-118.165919,34.141714,-118.165957,34.141798,-118.166134,34.142166,-118.164830,34.144781,"
DYEA_LSA_8108309,"-118.159879,34.168501,-118.160301,34.168552,-118.160569,34.168589,-118.160945,34.168634,"
DYEA_LSA_8108341,"-118.162954,34.132944,-118.163152,34.131661,-118.163549,34.130684,-118.163549,34.130684,"
VZ_LAN_00001692,"-118.162954,34.132944,-118.163152,34.131661,-118.163549,34.130684,-118.163549,34.130684,"
DYEA_LSA_8108213,"-118.152122,34.191273,-118.152034,34.191242,-118.151728,34.191156,-118.151728,34.191156,"
VZ_LAN_00000934,"-118.190441,34.137630,-118.190455,34.137645,-118.191364,34.137949,-118.194018,34.139374,"
VZ_LAN_00001335,"-118.190441,34.137630,-118.190455,34.137645,-118.191364,34.137949,-118.194018,34.139374,"
DYEA_LSA_8108709,"-118.185125,34.197428,-118.182137,34.196057,-118.182137,34.196057,-118.182137,34.196057,"
DYEA_LSA_8108644,"-118.168739,34.184878,-118.168665,34.183120,-118.167368,34.183007,-118.167368,34.183007,"
VZ_LAN_00002165,"-118.168739,34.184878,-118.168665,34.183120,-118.167368,34.183007,-118.167368,34.183007,"
VZ_LAN_00002891,"-118.153920,34.161066,-118.153169,34.160161,-118.153078,34.160050,-118.150900,34.160238,"
DYEA_LSA_8108709,"-118.188892,34.199165,-118.186305,34.197974,-118.186305,34.197974,-118.186305,34.197974,"
DYEA_LSA_8108534,"-118.111468,34.172847,-118.111166,34.172816,-118.111017,34.172773,-118.111017,34.172773,"
VZ_LAN_00000982,"-118.111468,34.172847,-118.111166,34.172816,-118.111017,34.172773,-118.111017,34.172773,"
DYEA_LSA_8108539,"-118.097547,34.171272,-118.098230,34.171254,-118.098258,34.169288,-118.101545,34.171313,"
VZ_LAN_00000982,"-118.097547,34.171272,-118.098230,34.171254,-118.098258,34.169288,-118.101545,34.171313,"
DYEA_LSA_8108339,"-118.170465,34.119705,-118.166390,34.122782,-118.166310,34.122889,-118.165177,34.124997,"
VZ_LAN_00000982,"-118.170465,34.119705,-118.166390,34.122782,-118.166310,34.122889,-118.165177,34.124997,"
VZ_LAN_00001155,"-118.185134,34.123478,-118.184214,34.121390,-118.184214,34.121390,-118.184214,34.121390,"
DYEA_LSA_8108226,"-118.150358,34.188240,-118.149832,34.189385,-118.143695,34.187486,-118.144616,34.185728,"
VZ_LAN_00000982,"-118.150358,34.188240,-118.149832,34.189385,-118.143695,34.187486,-118.144616,34.185728,"
DYEA_LSA_8108614,"-118.123326,34.185912,-118.123261,34.180285,-118.123261,34.180285,-118.123261,34.180285,"
VZ_LAN_00000982,"-118.123326,34.185912,-118.123261,34.180285,-118.123261,34.180285,-118.123261,34.180285,"
DYEA_LSA_8108609,"-118.123232,34.180344,-118.123195,34.178525,-118.123195,34.178525,-118.123195,34.178525,"
VZ_LAN_00000982,"-118.123232,34.180344,-118.123195,34.178525,-118.123195,34.178525,-118.123195,34.178525,"
DYEA_LSA_8108345,"-118.168612,34.175044,-118.168607,34.175115,-118.167320,34.174973,-118.167126,34.174463,"
VZ_LAN_00002890,"-118.148360,34.159641,-118.147204,34.159637,-118.147491,34.159639,-118.147657,34.160775,"
VZ_LAN_00000982,"-118.130364,34.185765,-118.123340,34.185791,-118.123340,34.185786,-118.123340,34.185788,"
DYEA_LSA_8108610,"-118.130364,34.185765,-118.123340,34.185791,-118.123340,34.185786,-118.123340,34.185788,"
DYEA_LSA_8108337,"-118.180043,34.120120,-118.174342,34.120179,-118.174541,34.119892,-118.174541,34.119892,"
DYEA_LSA_8109095,"-118.171526,34.118891,-118.170543,34.119643,-118.170543,34.119643,-118.170543,34.119643,"
VZ_LAN_00003322,"-118.151168,34.195859,-118.151115,34.195797,-118.150696,34.195657,-118.151072,34.194947,"
VZ_LAN_00003474,"-118.147462,34.202812,-118.147086,34.202843,-118.146952,34.202826,-118.146802,34.195613,"
DYEA_LSA_8108231,"-118.150058,34.196744,-118.150461,34.195879,-118.150520,34.195834,-118.142773,34.193172,"
DYEA_LSA_8108643,"-118.159156,34.207181,-118.159300,34.206786,-118.159408,34.206391,-118.154272,34.202308,"
VZ_LAN_00003633,"-118.147428,34.202834,-118.147468,34.202814,-118.148581,34.202730,-118.154324,34.201441,"
VZ_LAN_00000982,"-118.147428,34.202834,-118.147468,34.202814,-118.148581,34.202730,-118.154324,34.201441,"
DYEA_LSA_8108543,"-118.121256,34.185804,-118.123375,34.185784,-118.123375,34.185784,-118.123375,34.185784,"
VZ_LAN_00000982,"-118.121256,34.185804,-118.123375,34.185784,-118.123375,34.185784,-118.123375,34.185784,"
DYEA_LSA_8108323,"-118.178577,34.113949,-118.179198,34.113562,-118.179895,34.113816,-118.179514,34.114261,"
VZ_LAN_00001080,"-118.178577,34.113949,-118.179198,34.113562,-118.179895,34.113816,-118.179514,34.114261,"
DYEA_LSA_8108628,"-118.135988,34.180896,-118.134381,34.184385,-118.134303,34.184421,-118.132628,34.184267,"
VZ_LAN_00000982,"-118.135988,34.180896,-118.134381,34.184385,-118.134303,34.184421,-118.132628,34.184267,"
DYEA_LSA_8108529,"-118.098144,34.174748,-118.098132,34.174505,-118.098999,34.174556,-118.100678,34.174645,"
VZ_LAN_00000982,"-118.098144,34.174748,-118.098132,34.174505,-118.098999,34.174556,-118.100678,34.174645,"
DYEA_LSA_8108546,"-118.107452,34.171967,-118.106885,34.174619,-118.106885,34.174619,-118.106885,34.174619,"
VZ_LAN_00000982,"-118.107452,34.171967,-118.106885,34.174619,-118.106885,34.174619,-118.106885,34.174619,"
DYEA_LSA_8108530,"-118.098144,34.174748,-118.098201,34.175625,-118.098487,34.176364,-118.098969,34.177491,"
VZ_LAN_00000982,"-118.098144,34.174748,-118.098201,34.175625,-118.098487,34.176364,-118.098969,34.177491,"
DYEA_LSA_8108208,"-118.153832,34.196679,-118.151151,34.195850,-118.151151,34.195850,-118.151151,34.195850,"
VZ_LAN_00000982,"-118.153832,34.196679,-118.151151,34.195850,-118.151151,34.195850,-118.151151,34.195850,"
VZ_LAN_00003119,"-118.200372,34.205005,-118.200759,34.205188,-118.200759,34.205188,-118.200759,34.205188,"
DYEA_LSA_8108545,"-118.106895,34.174619,-118.106758,34.175123,-118.103056,34.174892,-118.103045,34.174795,"
VZ_LAN_00000982,"-118.106895,34.174619,-118.106758,34.175123,-118.103056,34.174892,-118.103045,34.174795,"
DYEA_LSA_8108325,"-118.176726,34.125830,-118.177116,34.121999,-118.178196,34.120183,-118.178196,34.120183,"
DYEA_LSA_8108335,"-118.177401,34.129355,-118.177331,34.129028,-118.176561,34.127697,-118.176726,34.125830,"
VZ_LAN_00001692,"-118.177401,34.129355,-118.177331,34.129028,-118.176561,34.127697,-118.176726,34.125830,"
DYEA_LSA_8108324,"-118.178577,34.113949,-118.171526,34.118891,-118.171526,34.118891,-118.171526,34.118891,"
VZ_LAN_00005530,"-118.195959,34.202398,-118.195866,34.202354,-118.195867,34.202229,-118.195917,34.195525,"
DYEA_LSA_8108324,"-118.174541,34.119892,-118.179498,34.114271,-118.179498,34.114271,-118.179498,34.114271,"
VZ_LAN_00003460,"-118.139818,34.192189,-118.141301,34.192688,-118.142357,34.193032,-118.133641,34.198434,"
DYEA_LSA_8108230,"-118.146786,34.195638,-118.147247,34.194599,-118.147247,34.194599,-118.147247,34.194599,"
VZ_LAN_00002736,"-118.200372,34.205005,-118.200077,34.204862,-118.200067,34.204491,-118.199677,34.203746,"
VZ_LAN_00001761,"-118.179233,34.194722,-118.179195,34.194728,-118.178329,34.194329,-118.178329,34.194329,"
DYEA_LSA_8108687,"-118.142436,34.183022,-118.142444,34.183003,-118.142355,34.182975,-118.140886,34.181072,"
VZ_LAN_00006385,"-118.142436,34.183022,-118.142444,34.183003,-118.142355,34.182975,-118.140886,34.181072,"
VZ_LAN_00005530,"-118.195915,34.195239,-118.195923,34.194263,-118.196060,34.194308,-118.196060,34.194308,"
DYEA_LSA_8109095,"-118.170543,34.119643,-118.170465,34.119705,-118.170465,34.119705,-118.170465,34.119705,"
VZ_LAN_00003857,"-118.152845,34.193964,-118.151668,34.193586,-118.151775,34.193398,-118.151048,34.194951,"
VZ_LAN_00003580,"-118.152845,34.193964,-118.151668,34.193586,-118.151775,34.193398,-118.151048,34.194951,"
VZ_LAN_00001761,"-118.177832,34.194310,-118.177661,34.194689,-118.177554,34.194882,-118.176017,34.196757,"
VZ_LAN_00001241,"-118.133652,34.198408,-118.132708,34.199705,-118.132708,34.199705,-118.132708,34.199705,"
DYEA_LSA_8108546,"-118.103046,34.174799,-118.100721,34.174654,-118.100706,34.174641,-118.100706,34.174641,"
DYEA_LSA_8108330,"-118.180043,34.120120,-118.184386,34.120251,-118.184386,34.120251,-118.184386,34.120251,"
DYEA_LSA_8108232,"-118.142350,34.193030,-118.142790,34.193177,-118.142790,34.193177,-118.142790,34.193177,"
DYEA_LSA_8108556,"-118.114560,34.190723,-118.117280,34.190702,-118.117252,34.188278,-118.117252,34.188278,"
VZ_LAN_00000982,"-118.114560,34.190723,-118.117280,34.190702,-118.117252,34.188278,-118.117252,34.188278,"
DYEA_LSA_8108556,"-118.117833,34.185848,-118.121256,34.185804,-118.121256,34.185804,-118.121256,34.185804,"
VZ_LAN_00000982,"-118.117833,34.185848,-118.121256,34.185804,-118.121256,34.185804,-118.121256,34.185804,"
DYEA_LSA_8108215,"-118.155919,34.197362,-118.153784,34.196665,-118.153784,34.196665,-118.153784,34.196665,"
DYEA_LSA_8108715,"-118.223805,34.151817,-118.222271,34.151347,-118.220791,34.151018,-118.205973,34.158614,"
DYEA_LSA_8108717,"-118.226197,34.152537,-118.223746,34.151791,-118.223746,34.151791,-118.223746,34.151791,"
DYEA_LSA_8108714,"-118.205949,34.158614,-118.205788,34.158557,-118.205638,34.158752,-118.203996,34.159116,"
FIB:BUR::74002079,"-118.098276,34.164618,-118.098345,34.164743,-118.098310,34.166788,-118.098206,34.169527,"
FIB:AER::74002129,"-118.131037,34.168725,-118.131047,34.168412,-118.131058,34.168099,-118.131092,34.167036,"
FIB:AER::74002190,"-118.123318,34.191852,-118.123318,34.191452,-118.123315,34.191062,-118.120588,34.190608,"
FIB:AER::74002163,"-118.087938,34.159401,-118.088281,34.159396,-118.088840,34.159388,-118.098175,34.159244,"
FIB:AER::74002184,"-118.135921,34.180985,-118.135937,34.180950,-118.136071,34.180662,-118.134924,34.178359,"
FIB:BUR::74002103,"-118.132750,34.173055,-118.132737,34.173476,-118.132678,34.173477,-118.131256,34.173249,"
FIB:BUR::74002042,"-118.165678,34.163437,-118.165673,34.163409,-118.165699,34.163083,-118.164630,34.160806,"
FIB:AER::74002100,"-118.176000,34.167685,-118.175723,34.167461,-118.175452,34.167259,-118.172472,34.165253,"
FIB:BUR::74002117,"-118.177395,34.129540,-118.177363,34.129535,-118.177361,34.129543,-118.177022,34.130906,"
FIB:AER::74002093,"-118.168605,34.175103,-118.168676,34.174849,-118.168622,34.174481,-118.167057,34.167300,"
FIB:AER::500012378,"-118.170777,34.119389,-118.170463,34.119638,-118.170463,34.119638,-118.170463,34.119638,"
FIB:BUR::500012571,"-118.109108,34.172525,-118.109083,34.172524,-118.108967,34.172491,-118.107411,34.172079,"
FIB:AER::500011426,"-118.157655,34.131658,-118.157139,34.131663,-118.156827,34.131667,-118.154873,34.130688,"
FIB:AER::500126595,"-118.181758,34.140732,-118.181386,34.140789,-118.181045,34.140786,-118.181045,34.140786,"
FIB:BUR::500132703,"-118.158092,34.154064,-118.158086,34.154045,-118.158048,34.154002,-118.160909,34.150437,"
FIB:AER::500152819,"-118.123216,34.173304,-118.123234,34.173706,-118.123248,34.173990,-118.131265,34.173280,"
FIB:AER::500188853,"-118.114917,34.175060,-118.114391,34.175063,-118.113899,34.175064,-118.110643,34.174976,"
FIB:BUR::500286447,"-118.142556,34.166921,-118.142474,34.166919,-118.142394,34.166882,-118.140777,34.166819,"
FIB:AER::500296141,"-118.146247,34.170987,-118.146230,34.171354,-118.146250,34.171771,-118.146235,34.173489,"
FIB:BUR::500295815,"-118.146217,34.169488,-118.146214,34.169460,-118.146205,34.169419,-118.147731,34.168392,"
FIB:AER::74002097,"-118.162876,34.171141,-118.162819,34.171444,-118.162750,34.171814,-118.168605,34.175103,"
FIB:AER::500072662,"-118.200364,34.205016,-118.200752,34.205193,-118.200752,34.205193,-118.200752,34.205193,"
FIB:AER::74002086,"-118.168671,34.189717,-118.168669,34.189471,-118.168666,34.189190,-118.168719,34.184941,"
FIB:BUR::74002169,"-118.168645,34.191378,-118.168647,34.191354,-118.168614,34.191352,-118.168671,34.189717,"
FIB:AER::74002183,"-118.142406,34.183020,-118.142785,34.183140,-118.142785,34.183140,-118.142785,34.183140,"
FIB:AER::500336580,"-118.131092,34.167036,-118.131094,34.166829,-118.131091,34.166503,-118.131029,34.157283,"
FIB:AER::74002072,"-118.131252,34.171976,-118.130607,34.171980,-118.130230,34.171984,-118.131013,34.169708,"
FIB:BUR::74002119,"-118.114598,34.190736,-118.114576,34.190737,-118.114576,34.190709,-118.112977,34.190799,"
FIB:AER::74002101,"-118.123318,34.191852,-118.123322,34.192447,-118.123325,34.193000,-118.125826,34.193015,"
FIB:BUR::74002068,"-118.123318,34.191852,-118.123378,34.191837,-118.123329,34.191694,-118.123278,34.186564,"
FIB:BUR::74002152,"-118.098175,34.159244,-118.098175,34.159272,-118.098372,34.159274,-118.098372,34.159274,"
FIB:AER::74002164,"-118.183234,34.120198,-118.183243,34.120203,-118.183252,34.120209,-118.183697,34.121187,"
FIB:AER::74002181,"-118.132430,34.184352,-118.132432,34.184355,-118.132433,34.184358,-118.135937,34.180950,"
FIB:BUR::74002203,"-118.188845,34.199123,-118.188884,34.199140,-118.189110,34.199294,-118.188987,34.199442,"
FIB:AER::74002080,"-118.152714,34.191468,-118.152339,34.191353,-118.151895,34.191211,-118.149840,34.189535,"
FIB:BUR::74002050,"-118.146774,34.195648,-118.146762,34.195650,-118.146752,34.195675,-118.143337,34.203415,"
FIB:AER::500077533,"-118.148607,34.202873,-118.148607,34.203445,-118.148607,34.203445,-118.148607,34.203445,"
FIB:BUR::500080936,"-118.147463,34.202822,-118.147425,34.202813,-118.147425,34.202813,-118.147425,34.202813,"
FIB:BUR::74001905,"-118.132669,34.199712,-118.132669,34.199711,-118.132681,34.199714,-118.140237,34.192345,"
FIB:AER::500012431,"-118.163563,34.130497,-118.163713,34.130116,-118.163740,34.129770,-118.164835,34.125358,"
FIB:BUR::500134049,"-118.150050,34.196773,-118.150169,34.196809,-118.150219,34.196700,-118.150219,34.196700,"
FIB:BUR::74002202,"-118.153157,34.193177,-118.153143,34.193207,-118.153040,34.193315,-118.152810,34.193958,"
FIB:AER::500196185,"-118.147731,34.168392,-118.147729,34.168084,-118.147733,34.167767,-118.147714,34.167083,"
FIB:AER::500195826,"-118.164842,34.136450,-118.164840,34.136711,-118.164847,34.137010,-118.164301,34.145105,"
FIB:BUR::500196371,"-118.188571,34.130771,-118.188549,34.130753,-118.188245,34.130069,-118.188205,34.130080,"
FIB:BUR::500204188,"-118.183242,34.120197,-118.183234,34.120198,-118.183299,34.120148,-118.183751,34.119373,"
FIB:BUR::500204105,"-118.184375,34.121767,-118.184380,34.121801,-118.184396,34.121823,-118.183242,34.120197,"
FIB:AER::500285949,"-118.136255,34.166848,-118.135882,34.166850,-118.135574,34.166864,-118.132674,34.166875,"
FIB:BUR::500287103,"-118.136255,34.166848,-118.136348,34.166848,-118.136376,34.166848,-118.137804,34.166840,"
FIB:AER::500296161,"-118.146235,34.173489,-118.146251,34.173798,-118.146246,34.174063,-118.149248,34.174470,"
FIB:AER::74002094,"-118.159858,34.168502,-118.160221,34.168548,-118.160565,34.168593,-118.163060,34.168912,"
FIB:BUR::500082564,"-118.199149,34.203839,-118.199597,34.204040,-118.199612,34.204042,-118.199681,34.203738,"
FIB:BUR::500326989,"-118.151189,34.160257,-118.151174,34.160219,-118.150572,34.160222,-118.148585,34.159720,"
FIB:AER::74002064,"-118.098206,34.169527,-118.098182,34.169985,-118.098167,34.170399,-118.104670,34.171271,"
FIB:BUR::74002115,"-118.131037,34.168725,-118.131004,34.168724,-118.130999,34.168884,-118.131013,34.169708,"
FIB:AER::74002058,"-118.123321,34.185791,-118.123282,34.185791,-118.123284,34.186054,-118.123278,34.186564,"
FIB:BUR::74002114,"-118.127341,34.174332,-118.127308,34.174332,-118.127311,34.174614,-118.127179,34.174664,"
FIB:BUR::74002161,"-118.154234,34.201451,-118.154309,34.201498,-118.154500,34.201560,-118.154408,34.202289,"
FIB:BUR::74002105,"-118.177022,34.130906,-118.177004,34.130977,-118.177146,34.131019,-118.183323,34.133887,"
FIB:AER::74002081,"-118.149840,34.189535,-118.150041,34.189103,-118.150214,34.188730,-118.150146,34.188265,"
FIB:AER::74002128,"-118.136524,34.173523,-118.136314,34.173524,-118.136121,34.173526,-118.132809,34.172936,"
FIB:BUR::74002051,"-118.141317,34.203221,-118.141346,34.203217,-118.141452,34.203235,-118.143337,34.203415,"
FIB:BUR::74002176,"-118.132101,34.189737,-118.132170,34.189769,-118.132262,34.189807,-118.134222,34.190460,"
FIB:BUR::74002039,"-118.176787,34.169146,-118.176659,34.169147,-118.176674,34.170215,-118.176832,34.171334,"
FIB:AER::500012554,"-118.179750,34.114068,-118.179630,34.113911,-118.179620,34.113656,-118.178512,34.114088,"
FIB:AER::500060182,"-118.156489,34.161400,-118.156657,34.161168,-118.156828,34.160915,-118.157330,34.160203,"
FIB:BUR::500076331,"-118.199346,34.190634,-118.199733,34.191134,-118.200015,34.191380,-118.200982,34.198137,"
FIB:AER::500080915,"-118.147425,34.202813,-118.147577,34.202420,-118.147686,34.202191,-118.147686,34.202191,"
FIB:AER::500100247,"-118.152810,34.193958,-118.152389,34.193818,-118.151901,34.193661,-118.150975,34.195095,"
FIB:AER::74002125,"-118.132101,34.189737,-118.132165,34.189615,-118.132320,34.189298,-118.133445,34.186402,"
FIB:BUR::500116838,"-118.120106,34.173692,-118.120107,34.173685,-118.120073,34.173686,-118.120454,34.172272,"
FIB:AER::500134050,"-118.150586,34.195645,-118.150457,34.195903,-118.150286,34.196276,-118.150050,34.196773,"
FIB:AER::500197594,"-118.162952,34.132846,-118.162927,34.133034,-118.162859,34.133419,-118.164845,34.136081,"
FIB:AER::500232489,"-118.144602,34.185757,-118.144720,34.185486,-118.144844,34.185202,-118.145128,34.184578,"
FIB:AER::500285948,"-118.140777,34.166819,-118.140297,34.166830,-118.139793,34.166819,-118.137804,34.166840,"
FIB:AER::500295638,"-118.148952,34.165647,-118.148964,34.166070,-118.148972,34.166411,-118.147714,34.167083,"
FIB:BUR::74002157,"-118.176773,34.175935,-118.176699,34.175968,-118.176640,34.175985,-118.174158,34.182970,"
FIB:BUR::500296362,"-118.176773,34.175935,-118.176810,34.175840,-118.176837,34.175701,-118.177846,34.172547,"
FIB:BUR::500297466,"-118.177888,34.171394,-118.177923,34.171418,-118.178152,34.171423,-118.176811,34.169183,"
FIB:BUR::74002139,"-118.162876,34.171141,-118.162909,34.171145,-118.163123,34.170028,-118.163085,34.170023,"
FIB:AER::74002085,"-118.168131,34.194116,-118.168293,34.193794,-118.168452,34.193424,-118.168645,34.191378,"
FIB:AER::500321248,"-118.149248,34.174470,-118.149251,34.174030,-118.149253,34.173705,-118.154766,34.169689,"
FIB:BUR::74002118,"-118.141840,34.181557,-118.142854,34.181998,-118.142648,34.182389,-118.142406,34.183020,"
FIB:BUR::500324869,"-118.141840,34.181557,-118.141840,34.181556,-118.141840,34.181556,-118.141840,34.181556,"
FIB:AER::500330913,"-118.184375,34.121767,-118.184587,34.122242,-118.184736,34.122568,-118.185354,34.123910,"
FIB:BUR::500337054,"-118.118666,34.169712,-118.118622,34.169713,-118.118622,34.169713,-118.118622,34.169713,"
FIB:AER::74087707,"-118.174754,34.119714,-118.174776,34.119690,-118.175030,34.119410,-118.179750,34.114068,"
FIB:BUR::74002206,"-118.171399,34.160954,-118.169475,34.161064,-118.169475,34.161064,-118.169475,34.161064,"
FIB:BUR::74002159,"-118.199149,34.203839,-118.199051,34.203834,-118.196273,34.202548,-118.196242,34.202485,"
FIB:BUR::74002089,"-118.112328,34.178724,-118.112692,34.178607,-118.112714,34.178607,-118.123048,34.178519,"
FIB:BUR::74002195,"-118.118666,34.169712,-118.118765,34.169712,-118.118764,34.169531,-118.119304,34.166631,"
FIB:BUR::74002199,"-118.110725,34.159852,-118.110724,34.159821,-118.110574,34.159822,-118.110631,34.159305,"
FIB:AER::74002186,"-118.110679,34.159868,-118.110992,34.159862,-118.111476,34.159846,-118.115531,34.159843,"
FIB:BUR::74002122,"-118.140237,34.192345,-118.140292,34.192362,-118.140300,34.192365,-118.142395,34.193051,"
FIB:BUR::74002142,"-118.138137,34.173509,-118.138133,34.173534,-118.136522,34.173541,-118.136524,34.173523,"
FIB:BUR::74002140,"-118.167057,34.167300,-118.167089,34.167294,-118.167080,34.167255,-118.165916,34.163610,"
FIB:AER::74002069,"-118.123321,34.185791,-118.123707,34.185802,-118.124058,34.185800,-118.130373,34.185761,"
FIB:BUR::74002088,"-118.110649,34.154250,-118.110608,34.154250,-118.110598,34.154950,-118.110628,34.155305,"
FIB:BUR::500010578,"-118.137434,34.197034,-118.137448,34.197039,-118.138053,34.197239,-118.138462,34.197191,"
FIB:BUR::500011331,"-118.132406,34.183796,-118.132401,34.183809,-118.131679,34.183592,-118.131679,34.184406,"
FIB:AER::500020982,"-118.141894,34.173513,-118.142285,34.173497,-118.142521,34.173501,-118.146235,34.173489,"
FIB:AER::500039010,"-118.131617,34.171972,-118.131252,34.171976,-118.131252,34.171976,-118.131252,34.171976,"
FIB:AER::500060237,"-118.151189,34.160257,-118.151603,34.160239,-118.151885,34.160243,-118.153905,34.161066,"
FIB:BUR::500060549,"-118.157330,34.160203,-118.157348,34.160178,-118.157403,34.160171,-118.159714,34.161280,"
FIB:AER::500075873,"-118.154873,34.130688,-118.154869,34.130144,-118.154864,34.129826,-118.154862,34.129419,"
FIB:BUR::500141782,"-118.149915,34.165273,-118.149914,34.165187,-118.149376,34.165190,-118.149276,34.165147,"
FIB:AER::500198032,"-118.148585,34.159720,-118.148508,34.159711,-118.148449,34.159693,-118.147645,34.160807,"
FIB:BUR::500223408,"-118.196242,34.202485,-118.196139,34.202492,-118.193952,34.201489,-118.188845,34.199123,"
FIB:BUR::500232423,"-118.098309,34.162285,-118.098360,34.162212,-118.098363,34.160772,-118.098018,34.156903,"
FIB:AER::500285970,"-118.131237,34.166898,-118.131093,34.166897,-118.131092,34.167036,-118.131092,34.167036,"
FIB:BUR::500286427,"-118.147784,34.165122,-118.147713,34.165122,-118.147671,34.165150,-118.145548,34.165213,"
FIB:BUR::74002158,"-118.200364,34.205016,-118.200485,34.205068,-118.200272,34.204958,-118.199149,34.203839,"
FIB:BUR::74002153,"-118.179212,34.194706,-118.179196,34.194691,-118.179115,34.194688,-118.175697,34.197409,"
FIB:BUR::74002082,"-118.168719,34.184941,-118.168714,34.184861,-118.168681,34.184861,-118.166069,34.182961,"
FIB:AER::74002095,"-118.154930,34.167154,-118.154914,34.167354,-118.154888,34.167681,-118.154818,34.168550,"
FIB:BUR::500286481,"-118.149094,34.180716,-118.149083,34.180751,-118.149087,34.180776,-118.149305,34.181675,"
FIB:BUR::500327197,"-118.118919,34.171944,-118.118898,34.171938,-118.118705,34.171881,-118.118666,34.169712,"
FIB:BUR::74002078,"-118.098441,34.159281,-118.098451,34.159455,-118.098419,34.161544,-118.098276,34.164618,"
FIB:BUR::74002063,"-118.104670,34.171271,-118.104670,34.171258,-118.104643,34.171259,-118.105549,34.171265,"
